id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers,cleaned_text,no_stopwords,lemmatized_text,original_length,cleaned_length,final_length,word_count,textblob_polarity,textblob_subjectivity,textblob_sentiment,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sentiment,ml_sentiment,ml_confidence,ensemble_sentiment
tweet_1269,Amazon is a waste of money what do you think?,negative,Amazon,2025-08-13 01:09:23,user_439,41,112,4035,amazon is a waste of money what do you think?,amazon waste money think ?,amazon waste money think,45,45,24,4,-0.2,0.0,negative,-0.2732,0.262,0.431,0.308,negative,negative,0.851968438826592,negative
tweet_1270,Google is a frustrating experience #fail,negative,Google,2025-08-27 17:58:34,user_214,8,360,1266,google is a frustrating experience fail,google frustrating experience fail,google frustrating experience fail,40,39,34,4,-0.45,0.6,negative,-0.7506,0.0,0.762,0.238,negative,negative,0.8677969675884962,negative
tweet_1271,iPhone 15 is a disgusting via @user,negative,iPhone 15,2025-08-28 18:33:50,user_417,69,390,2064,iphone 15 is a disgusting via,iphone 15 disgusting,iphone disgusting,35,29,17,2,-1.0,1.0,negative,-0.5267,0.0,0.773,0.227,negative,negative,0.8253256229144055,negative
tweet_1272,Climate Change is decent enough 💯,neutral,Climate Change,2025-08-11 09:04:21,user_110,87,15,4412,climate change is decent enough,climate change decent enough,climate change decent enough,33,31,28,4,0.08333333333333333,0.5833333333333333,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.846016302618843,neutral
tweet_1273,iPhone 15 is fair price #fail,neutral,iPhone 15,2025-08-24 08:18:31,user_387,91,63,3547,iphone 15 is fair price fail,iphone 15 fair price fail,iphone fair price fail,29,28,22,4,0.09999999999999998,0.6,neutral,-0.296,0.295,0.449,0.256,negative,neutral,0.8350474363190585,neutral
tweet_1274,Google is typical 👎,neutral,Google,2025-08-02 16:56:29,user_25,95,300,7191,google is typical,google typical,google typical,19,17,14,2,-0.16666666666666666,0.5,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.8788596029776408,neutral
tweet_1275,highly recommend ChatGPT! #hate,positive,ChatGPT,2025-08-19 16:03:06,user_257,97,123,4011,highly recommend chatgpt! hate,highly recommend chatgpt ! hate,highly recommend chatgpt hate,31,30,29,4,-0.32,0.72,negative,-0.2893,0.319,0.453,0.228,negative,positive,0.8663043430607025,positive
tweet_1276,awesome Tesla Model 3! omg,positive,Tesla Model 3,2025-08-15 10:56:31,user_39,70,352,893,awesome tesla model 3! omg,awesome tesla model 3 ! omg,awesome tesla model omg,26,26,23,4,1.0,1.0,positive,0.6249,0.577,0.0,0.423,positive,positive,0.7826239847385809,positive
tweet_1277,iPhone 15 is acceptable RT @user:,neutral,iPhone 15,2025-08-03 12:54:54,user_325,87,468,3914,iphone 15 is acceptable,iphone 15 acceptable,iphone acceptable,33,23,17,2,0.0,0.0,neutral,0.3182,0.697,0.0,0.303,positive,neutral,0.8560646902507353,neutral
tweet_1278,perfect choice Microsoft! #amazing,positive,Microsoft,2025-08-27 21:13:38,user_372,19,330,8707,perfect choice microsoft! amazing,perfect choice microsoft ! amazing,perfect choice microsoft amazing,34,33,32,4,0.8,0.95,positive,0.8176,0.789,0.0,0.211,positive,positive,0.8911470296109003,positive
tweet_1279,ChatGPT is typical ,neutral,ChatGPT,2025-08-27 14:20:18,user_14,83,18,4403,chatgpt is typical,chatgpt typical,chatgpt typical,19,18,15,2,-0.16666666666666666,0.5,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.8295725866489639,neutral
tweet_1280,Tesla Model 3 is a terrible quality 👍,negative,Tesla Model 3,2025-08-13 14:37:15,user_465,75,228,151,tesla model 3 is a terrible quality,tesla model 3 terrible quality,tesla model terrible quality,37,35,28,4,-1.0,1.0,negative,-0.4767,0.0,0.508,0.492,negative,negative,0.8477977418783664,negative
tweet_1281,Apple is a frustrating experience #love,negative,Apple,2025-08-11 06:22:39,user_391,81,450,7302,apple is a frustrating experience love,apple frustrating experience love,apple frustrating experience love,39,38,33,4,0.04999999999999999,0.75,neutral,0.3182,0.462,0.319,0.22,positive,negative,0.8308085721539905,negative
tweet_1282,totally worth it Tesla Model 3! 💯,positive,Tesla Model 3,2025-08-13 23:04:32,user_116,78,35,9117,totally worth it tesla model 3!,totally worth tesla model 3 !,totally worth tesla model,33,31,25,4,0.3,0.1,positive,0.2944,0.422,0.0,0.578,positive,positive,0.7977333771780613,positive
tweet_1283,Apple is a not worth it via @user,negative,Apple,2025-08-26 16:11:57,user_438,85,26,347,apple is a not worth it via,apple not worth,apple not worth,33,27,15,3,-0.15,0.1,negative,-0.1695,0.0,0.454,0.546,negative,negative,0.7837743826272392,negative
tweet_1284,top notch Netflix! lol,positive,Netflix,2025-08-03 22:09:54,user_30,13,489,7768,top notch netflix! lol,top notch netflix ! lol,top notch netflix lol,22,22,21,4,0.65,0.6,positive,0.5574,0.697,0.0,0.303,positive,positive,0.8219947075817147,positive
tweet_1285,love this Microsoft! #hashtag,positive,Microsoft,2025-08-04 17:32:46,user_373,78,486,3424,love this microsoft! hashtag,love microsoft ! hashtag,love microsoft hashtag,29,28,22,3,0.5,0.6,positive,0.6369,0.677,0.0,0.323,positive,positive,0.7597730872478606,positive
tweet_1286,awesome Microsoft! what do you think?,positive,Microsoft,2025-08-12 15:38:50,user_158,58,413,6185,awesome microsoft! what do you think?,awesome microsoft ! think ?,awesome microsoft think,37,37,23,3,1.0,1.0,positive,0.6249,0.672,0.0,0.328,positive,positive,0.788001325978825,positive
tweet_1287,incredible quality Google! check this out!,positive,Google,2025-08-29 12:08:14,user_148,30,354,7049,incredible quality google! check this out!,incredible quality google ! check !,incredible quality google check,42,42,31,4,0.9,0.9,positive,0.0,0.0,0.0,1.0,neutral,positive,0.7850496646123926,positive
tweet_1288,Google is could be better #love,neutral,Google,2025-08-18 01:16:22,user_272,66,283,6549,google is could be better love,google could better love,google could better love,31,30,24,4,0.5,0.55,positive,0.7964,0.78,0.0,0.22,positive,neutral,0.7386011647182106,positive
tweet_1289,Climate Change is a complete failure @mention,negative,Climate Change,2025-08-07 08:40:21,user_153,54,306,6750,climate change is a complete failure,climate change complete failure,climate change complete failure,45,36,31,4,-0.10833333333333332,0.35,negative,-0.5106,0.0,0.524,0.476,negative,negative,0.8756469810066981,negative
tweet_1290,Tesla Model 3 is as expected #love,neutral,Tesla Model 3,2025-08-10 16:30:59,user_33,82,214,9458,tesla model 3 is as expected love,tesla model 3 expected love,tesla model expected love,34,33,25,4,0.2,0.5,positive,0.6369,0.583,0.0,0.417,positive,neutral,0.6826493575756513,positive
tweet_1291,Microsoft is a horrible 😍...,negative,Microsoft,2025-08-07 09:15:34,user_404,71,152,2966,microsoft is a horrible ...,microsoft horrible ...,microsoft horrible,28,27,18,2,-1.0,1.0,negative,-0.5423,0.0,0.778,0.222,negative,negative,0.8333863210522362,negative
tweet_1292,fantastic experience Apple! @mention,positive,Apple,2025-08-09 21:13:27,user_218,48,282,907,fantastic experience apple!,fantastic experience apple !,fantastic experience apple,36,27,26,3,0.4,0.9,positive,0.5574,0.643,0.0,0.357,positive,positive,0.8827598733956776,positive
tweet_1293,Apple is reasonable option 💯,neutral,Apple,2025-08-11 13:49:21,user_435,21,181,4009,apple is reasonable option,apple reasonable option,apple reasonable option,28,26,23,3,0.2,0.6,positive,0.0,0.0,0.0,1.0,neutral,neutral,0.88571441652298,neutral
tweet_1294,fantastic experience Microsoft! #hate,positive,Microsoft,2025-08-27 18:02:42,user_100,34,318,5386,fantastic experience microsoft! hate,fantastic experience microsoft ! hate,fantastic experience microsoft hate,37,36,35,4,-0.2,0.9,negative,-0.0258,0.387,0.398,0.215,neutral,positive,0.8757559330691738,positive
tweet_1295,top notch ChatGPT! thoughts?,positive,ChatGPT,2025-08-17 00:16:04,user_70,99,48,3420,top notch chatgpt! thoughts?,top notch chatgpt ! thoughts ?,top notch chatgpt thought,28,28,25,4,0.5,0.5,positive,0.2023,0.375,0.0,0.625,positive,positive,0.8333953113948167,positive
tweet_1296,Tesla Model 3 is a frustrating experience RT @user:,negative,Tesla Model 3,2025-08-05 10:06:17,user_254,17,43,5759,tesla model 3 is a frustrating experience,tesla model 3 frustrating experience,tesla model frustrating experience,51,41,34,4,-0.4,0.9,negative,-0.4404,0.0,0.492,0.508,negative,negative,0.8847442530600579,negative
tweet_1297,iPhone 15 is a frustrating experience 👎,negative,iPhone 15,2025-08-28 11:24:21,user_2,27,450,1991,iphone 15 is a frustrating experience,iphone 15 frustrating experience,iphone frustrating experience,39,37,29,3,-0.4,0.9,negative,-0.4404,0.0,0.592,0.408,negative,negative,0.8870430386288664,negative
tweet_1298,incredible quality Amazon! #trending,positive,Amazon,2025-08-13 02:56:24,user_337,38,256,855,incredible quality amazon! trending,incredible quality amazon ! trending,incredible quality amazon trending,36,35,34,4,0.9,0.9,positive,0.2449,0.397,0.0,0.603,positive,positive,0.86076026470558,positive
tweet_1299,Olympics 2024 is standard quality 😢,neutral,Olympics 2024,2025-08-04 02:56:00,user_225,13,277,8937,olympics 2024 is standard quality,olympics 2024 standard quality,olympics standard quality,35,33,25,3,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.8450498325969693,neutral
tweet_1300,Tesla Model 3 is as expected 👍,neutral,Tesla Model 3,2025-08-12 02:40:36,user_331,93,250,5772,tesla model 3 is as expected,tesla model 3 expected,tesla model expected,30,28,20,3,-0.1,0.4,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.7936713798494162,neutral
tweet_1301,top notch Microsoft! via @user,positive,Microsoft,2025-08-24 18:33:19,user_282,58,331,9909,top notch microsoft! via,top notch microsoft !,top notch microsoft,30,24,19,3,0.5,0.5,positive,0.2023,0.474,0.0,0.526,positive,positive,0.8437233123173536,positive
tweet_1302,Google is standard quality agree?,neutral,Google,2025-08-31 03:31:49,user_330,89,74,997,google is standard quality agree?,google standard quality agree ?,google standard quality agree,33,33,29,4,0.0,0.0,neutral,0.3612,0.455,0.0,0.545,positive,neutral,0.8487692461679656,neutral
tweet_1303,Olympics 2024 is a poor service #fail,negative,Olympics 2024,2025-08-03 05:23:12,user_279,43,297,802,olympics 2024 is a poor service fail,olympics 2024 poor service fail,olympics poor service fail,37,36,26,4,-0.45,0.44999999999999996,negative,-0.765,0.0,0.767,0.233,negative,negative,0.818788293684001,negative
tweet_1304,exceeded expectations Climate Change! 💯,positive,Climate Change,2025-08-18 01:40:58,user_366,97,76,168,exceeded expectations climate change!,exceeded expectations climate change !,exceeded expectation climate change,39,37,35,4,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.8726758536574944,positive
tweet_1305,excellent service Amazon! #hate,positive,Amazon,2025-08-23 13:07:12,user_226,34,296,3557,excellent service amazon! hate,excellent service amazon ! hate,excellent service amazon hate,31,30,29,4,0.09999999999999998,0.95,neutral,0.1779,0.535,0.366,0.099,positive,positive,0.8315643538904075,positive
tweet_1306,best ever ChatGPT! RT @user:,positive,ChatGPT,2025-08-09 05:49:11,user_390,15,150,9389,best ever chatgpt!,best ever chatgpt !,best ever chatgpt,28,18,17,3,1.0,0.3,positive,0.6369,0.677,0.0,0.323,positive,positive,0.8542648242717332,positive
tweet_1307,Netflix is a regret buying 😢,negative,Netflix,2025-08-12 21:45:32,user_79,75,263,2932,netflix is a regret buying,netflix regret buying,netflix regret buying,28,26,21,3,0.0,0.0,neutral,-0.4215,0.0,0.583,0.417,negative,negative,0.9074902096916108,negative
tweet_1308,brilliant iPhone 15! #love,positive,iPhone 15,2025-08-05 16:38:33,user_13,3,365,759,brilliant iphone 15! love,brilliant iphone 15 ! love,brilliant iphone love,26,25,21,3,0.7,0.8,positive,0.8402,0.889,0.0,0.111,positive,positive,0.8909122298685761,positive
tweet_1309,Apple is moderate RT @user:,neutral,Apple,2025-08-13 11:09:50,user_86,91,282,6507,apple is moderate,apple moderate,apple moderate,27,17,14,2,0.0,0.7,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.8357981433744984,neutral
tweet_1310,totally worth it Olympics 2024! #fail...,positive,Olympics 2024,2025-08-02 10:47:02,user_243,34,201,5178,totally worth it olympics 2024! fail...,totally worth olympics 2024 ! fail ...,totally worth olympics fail,40,39,27,4,-0.1,0.2,neutral,-0.3758,0.276,0.473,0.251,negative,positive,0.7858620024717214,positive
tweet_1311,Tesla Model 3 is a terrible quality #hate,negative,Tesla Model 3,2025-08-22 23:21:25,user_14,62,100,4981,tesla model 3 is a terrible quality hate,tesla model 3 terrible quality hate,tesla model terrible quality hate,41,40,33,5,-0.9,0.95,negative,-0.7783,0.0,0.694,0.306,negative,negative,0.8309913068775833,negative
tweet_1312,Apple is decent enough ,neutral,Apple,2025-08-20 05:30:10,user_454,38,146,7728,apple is decent enough,apple decent enough,apple decent enough,23,22,19,3,0.08333333333333333,0.5833333333333333,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.8856290317271815,neutral
tweet_1313,highly recommend iPhone 15! check this out!,positive,iPhone 15,2025-08-19 11:57:05,user_7,74,67,4912,highly recommend iphone 15! check this out!,highly recommend iphone 15 ! check !,highly recommend iphone check,43,43,29,4,0.16,0.54,positive,0.4201,0.482,0.0,0.518,positive,positive,0.8963448992476906,positive
tweet_1314,ChatGPT is moderate 💯,neutral,ChatGPT,2025-08-29 19:54:00,user_207,27,147,2876,chatgpt is moderate,chatgpt moderate,chatgpt moderate,21,19,16,2,0.0,0.7,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.8523134910691216,neutral
tweet_1315,blown away Google! 💯,positive,Google,2025-08-11 08:56:49,user_181,39,343,4805,blown away google!,blown away google !,blown away google,20,18,17,3,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.8890069419350676,positive
tweet_1316,Google is as expected 😢,neutral,Google,2025-08-03 08:07:49,user_472,19,261,6722,google is as expected,google expected,google expected,23,21,15,2,-0.1,0.4,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.8849794907383188,neutral
tweet_1317,Climate Change is a poor service ,negative,Climate Change,2025-08-29 03:00:50,user_256,82,169,8884,climate change is a poor service,climate change poor service,climate change poor service,33,32,27,4,-0.4,0.6,negative,-0.4767,0.0,0.508,0.492,negative,negative,0.8072426918282218,negative
tweet_1318,Olympics 2024 is moderate lol,neutral,Olympics 2024,2025-08-30 10:47:50,user_329,84,432,7719,olympics 2024 is moderate lol,olympics 2024 moderate lol,olympics moderate lol,29,29,21,3,0.4,0.7,positive,0.4215,0.583,0.0,0.417,positive,neutral,0.7605514547532343,positive
tweet_1319,top notch ChatGPT! 👎,positive,ChatGPT,2025-08-29 22:42:20,user_128,33,103,9831,top notch chatgpt!,top notch chatgpt !,top notch chatgpt,20,18,17,3,0.5,0.5,positive,0.2023,0.474,0.0,0.526,positive,positive,0.8873754541716362,positive
tweet_1320,Netflix is fair price #fail,neutral,Netflix,2025-08-12 22:24:46,user_38,55,69,3399,netflix is fair price fail,netflix fair price fail,netflix fair price fail,27,26,23,4,0.09999999999999998,0.6,neutral,-0.296,0.295,0.449,0.256,negative,neutral,0.8125191095467417,neutral
tweet_1321,Apple is typical #trending,neutral,Apple,2025-08-22 05:52:38,user_368,38,468,3426,apple is typical trending,apple typical trending,apple typical trending,26,25,22,3,-0.16666666666666666,0.5,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.7501640214668023,neutral
tweet_1322,Microsoft is it's okay 🔥,neutral,Microsoft,2025-08-26 21:50:19,user_286,78,301,7039,microsoft is it is okay,microsoft okay,microsoft okay,24,23,14,2,0.5,0.5,positive,0.2263,0.655,0.0,0.345,positive,neutral,0.8728873108369236,positive
tweet_1323,brilliant iPhone 15! #amazing,positive,iPhone 15,2025-08-07 20:23:50,user_82,90,7,1970,brilliant iphone 15! amazing,brilliant iphone 15 ! amazing,brilliant iphone amazing,29,28,24,3,0.75,0.95,positive,0.8225,0.884,0.0,0.116,positive,positive,0.8964223332044703,positive
tweet_1324,amazing product Tesla Model 3! thoughts?,positive,Tesla Model 3,2025-08-11 01:51:56,user_5,5,486,5480,amazing product tesla model 3! thoughts?,amazing product tesla model 3 ! thoughts ?,amazing product tesla model thought,40,40,35,5,0.6000000000000001,0.9,positive,0.5859,0.487,0.0,0.513,positive,positive,0.7911917794925512,positive
tweet_1325,blown away Microsoft! thoughts?!!!,positive,Microsoft,2025-08-24 05:42:03,user_349,57,318,398,blown away microsoft! thoughts?!!!,blown away microsoft ! thoughts ? ! ! !,blown away microsoft thought,34,34,28,4,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.8891728304903077,positive
tweet_1326,iPhone 15 is a broken 👎,negative,iPhone 15,2025-08-10 20:57:05,user_114,70,146,3298,iphone 15 is a broken,iphone 15 broken,iphone broken,23,21,13,2,-0.4,0.4,negative,-0.4767,0.0,0.756,0.244,negative,negative,0.8105115198336184,negative
tweet_1327,top notch Tesla Model 3! RT @user:,positive,Tesla Model 3,2025-08-02 05:07:36,user_295,87,481,1870,top notch tesla model 3!,top notch tesla model 3 !,top notch tesla model,34,24,21,4,0.5,0.5,positive,0.2023,0.375,0.0,0.625,positive,positive,0.8247520135276752,positive
tweet_1328,blown away Tesla Model 3! #amazing,positive,Tesla Model 3,2025-08-14 18:06:29,user_266,43,366,7299,blown away tesla model 3! amazing,blown away tesla model 3 ! amazing,blown away tesla model amazing,34,33,30,5,0.6000000000000001,0.9,positive,0.5859,0.487,0.0,0.513,positive,positive,0.9044719986407795,positive
tweet_1329,Climate Change is a total disappointment 😍,negative,Climate Change,2025-08-25 08:38:03,user_396,15,401,6874,climate change is a total disappointment,climate change total disappointment,climate change total disappointment,42,40,35,4,-0.3,0.575,negative,-0.5563,0.0,0.545,0.455,negative,negative,0.8861478978982519,negative
