id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers,cleaned_text,no_stopwords,lemmatized_text,original_length,cleaned_length,final_length,word_count
tweet_1352,Amazon is a regret buying #amazing,negative,Amazon,2025-08-19 12:45:39,user_457,97,426,3824,amazon is a regret buying amazing,amazon regret buying amazing,amazon regret buying amazing,34,33,28,4
tweet_1353,totally worth it iPhone 15! #hashtag!!!,positive,iPhone 15,2025-08-07 21:36:20,user_29,38,337,6840,totally worth it iphone 15! hashtag!!!,totally worth iphone 15 ! hashtag ! ! !,totally worth iphone hashtag,39,38,28,4
tweet_1354,Microsoft is standard quality 🔥,neutral,Microsoft,2025-08-29 23:15:24,user_284,97,192,3512,microsoft is standard quality,microsoft standard quality,microsoft standard quality,31,29,26,3
tweet_1355,best ever Olympics 2024! 👍,positive,Olympics 2024,2025-08-26 19:49:05,user_465,55,58,6478,best ever olympics 2024!,best ever olympics 2024 !,best ever olympics,26,24,18,3
tweet_1356,ChatGPT is average product 😢,neutral,ChatGPT,2025-08-21 02:26:50,user_35,90,217,6591,chatgpt is average product,chatgpt average product,chatgpt average product,28,26,23,3
tweet_1357,Microsoft is a disgusting 😍,negative,Microsoft,2025-08-23 13:10:44,user_368,68,89,9045,microsoft is a disgusting,microsoft disgusting,microsoft disgusting,27,25,20,2
tweet_1358,perfect choice Apple! #love,positive,Apple,2025-08-18 02:26:58,user_414,9,308,662,perfect choice apple! love,perfect choice apple ! love,perfect choice apple love,27,26,25,4
tweet_1359,fantastic experience Google! ,positive,Google,2025-08-16 13:27:41,user_493,16,68,2318,fantastic experience google!,fantastic experience google !,fantastic experience google,29,28,27,3
tweet_1360,perfect choice Amazon! #love,positive,Amazon,2025-08-29 18:25:25,user_438,20,288,2088,perfect choice amazon! love,perfect choice amazon ! love,perfect choice amazon love,28,27,26,4
tweet_1361,iPhone 15 is a useless 👎,negative,iPhone 15,2025-08-04 13:08:06,user_72,29,126,836,iphone 15 is a useless,iphone 15 useless,iphone useless,24,22,14,2
tweet_1362,Netflix is ordinary 🔥!!!,neutral,Netflix,2025-08-25 08:53:39,user_188,83,220,8934,netflix is ordinary !!!,netflix ordinary ! ! !,netflix ordinary,24,23,16,2
tweet_1363,exceeded expectations iPhone 15! 👍,positive,iPhone 15,2025-08-20 17:12:22,user_165,99,388,8208,exceeded expectations iphone 15!,exceeded expectations iphone 15 !,exceeded expectation iphone,34,32,27,3
tweet_1364,fantastic experience Microsoft! check this out!,positive,Microsoft,2025-08-25 15:53:39,user_85,75,78,1388,fantastic experience microsoft! check this out!,fantastic experience microsoft ! check !,fantastic experience microsoft check,47,47,36,4
tweet_1365,awesome iPhone 15! 👍,positive,iPhone 15,2025-08-30 01:50:33,user_220,35,451,5774,awesome iphone 15!,awesome iphone 15 !,awesome iphone,20,18,14,2
tweet_1366,top notch Google! #hate,positive,Google,2025-08-25 23:40:28,user_380,68,307,1994,top notch google! hate,top notch google ! hate,top notch google hate,23,22,21,4
tweet_1367,Olympics 2024 is a complete failure #hashtag,negative,Olympics 2024,2025-08-03 23:34:01,user_133,5,217,8480,olympics 2024 is a complete failure hashtag,olympics 2024 complete failure hashtag,olympics complete failure hashtag,44,43,33,4
tweet_1368,highly recommend Tesla Model 3! omg,positive,Tesla Model 3,2025-08-11 22:26:51,user_404,67,72,1965,highly recommend tesla model 3! omg,highly recommend tesla model 3 ! omg,highly recommend tesla model omg,35,35,32,5
tweet_1369,brilliant Apple! lol,positive,Apple,2025-08-28 12:39:16,user_355,15,184,4567,brilliant apple! lol,brilliant apple ! lol,brilliant apple lol,20,20,19,3
tweet_1370,Netflix is a waste of money ,negative,Netflix,2025-08-13 14:55:13,user_228,57,223,8420,netflix is a waste of money,netflix waste money,netflix waste money,28,27,19,3
tweet_1371,Tesla Model 3 is decent enough thoughts?,neutral,Tesla Model 3,2025-08-08 18:57:05,user_115,83,488,4599,tesla model 3 is decent enough thoughts?,tesla model 3 decent enough thoughts ?,tesla model decent enough thought,40,40,33,5
tweet_1372,top notch Netflix! 😍,positive,Netflix,2025-08-07 23:54:42,user_242,15,179,420,top notch netflix!,top notch netflix !,top notch netflix,20,18,17,3
tweet_1373,awesome Microsoft! #trending,positive,Microsoft,2025-08-12 01:18:59,user_172,45,280,9759,awesome microsoft! trending,awesome microsoft ! trending,awesome microsoft trending,28,27,26,3
tweet_1374,fantastic experience Microsoft! 👍,positive,Microsoft,2025-08-06 19:04:16,user_74,46,436,441,fantastic experience microsoft!,fantastic experience microsoft !,fantastic experience microsoft,33,31,30,3
tweet_1375,blown away Tesla Model 3! 😍,positive,Tesla Model 3,2025-08-05 06:21:35,user_492,91,291,6682,blown away tesla model 3!,blown away tesla model 3 !,blown away tesla model,27,25,22,4
tweet_1376,Amazon is moderate 😍,neutral,Amazon,2025-08-24 04:22:30,user_29,19,148,5134,amazon is moderate,amazon moderate,amazon moderate,20,18,15,2
tweet_1377,highly recommend Amazon! #hate,positive,Amazon,2025-08-15 02:25:02,user_246,41,489,7435,highly recommend amazon! hate,highly recommend amazon ! hate,highly recommend amazon hate,30,29,28,4
tweet_1378,best ever Google! 😍,positive,Google,2025-08-29 00:26:00,user_151,43,264,5043,best ever google!,best ever google !,best ever google,19,17,16,3
tweet_1379,Amazon is acceptable #hashtag,neutral,Amazon,2025-08-25 17:58:55,user_63,51,7,9723,amazon is acceptable hashtag,amazon acceptable hashtag,amazon acceptable hashtag,29,28,25,3
tweet_1380,Tesla Model 3 is could be better RT @user:,neutral,Tesla Model 3,2025-08-09 15:43:46,user_340,78,175,8239,tesla model 3 is could be better,tesla model 3 could better,tesla model could better,42,32,24,4
tweet_1381,blown away Google! #fail,positive,Google,2025-08-15 22:32:45,user_436,97,296,2273,blown away google! fail,blown away google ! fail,blown away google fail,24,23,22,4
tweet_1382,Olympics 2024 is a worst purchase RT @user:,negative,Olympics 2024,2025-08-28 20:49:04,user_73,16,87,7690,olympics 2024 is a worst purchase,olympics 2024 worst purchase,olympics worst purchase,43,33,23,3
tweet_1383,Tesla Model 3 is a not worth it what do you think?,negative,Tesla Model 3,2025-08-12 08:40:14,user_363,96,93,5364,tesla model 3 is a not worth it what do you think?,tesla model 3 not worth think ?,tesla model not worth think,50,50,27,5
tweet_1384,Google is a disgusting 💯,negative,Google,2025-08-25 07:31:28,user_216,37,128,4243,google is a disgusting,google disgusting,google disgusting,24,22,17,2
tweet_1385,love this Amazon! @mention,positive,Amazon,2025-08-28 10:44:35,user_13,97,158,6108,love this amazon!,love amazon !,love amazon,26,17,11,2
tweet_1386,excellent service Apple! #fail,positive,Apple,2025-08-20 23:55:11,user_463,95,166,8875,excellent service apple! fail,excellent service apple ! fail,excellent service apple fail,30,29,28,4
tweet_1387,highly recommend Climate Change! 🔥,positive,Climate Change,2025-08-29 12:30:50,user_121,66,169,5645,highly recommend climate change!,highly recommend climate change !,highly recommend climate change,34,32,31,4
tweet_1388,Microsoft is a waste of money omg,negative,Microsoft,2025-08-08 02:58:41,user_123,18,481,9693,microsoft is a waste of money omg,microsoft waste money omg,microsoft waste money omg,33,33,25,4
tweet_1389,iPhone 15 is a pathetic thoughts?,negative,iPhone 15,2025-08-24 10:23:02,user_233,41,303,8326,iphone 15 is a pathetic thoughts?,iphone 15 pathetic thoughts ?,iphone pathetic thought,33,33,23,3
tweet_1390,fantastic experience Climate Change! #fail,positive,Climate Change,2025-08-27 14:27:51,user_244,89,305,5657,fantastic experience climate change! fail,fantastic experience climate change ! fail,fantastic experience climate change fail,42,41,40,5
tweet_1391,excellent service Climate Change! 😢,positive,Climate Change,2025-08-23 16:10:17,user_429,89,139,778,excellent service climate change!,excellent service climate change !,excellent service climate change,35,33,32,4
tweet_1392,Tesla Model 3 is a total disappointment 👎,negative,Tesla Model 3,2025-08-24 03:03:38,user_388,78,313,7441,tesla model 3 is a total disappointment,tesla model 3 total disappointment,tesla model total disappointment,41,39,32,4
tweet_1393,amazing product Climate Change! 💯,positive,Climate Change,2025-08-27 16:32:38,user_88,25,411,2148,amazing product climate change!,amazing product climate change !,amazing product climate change,33,31,30,4
tweet_1394,Climate Change is a terrible quality #hate,negative,Climate Change,2025-08-14 06:07:41,user_411,2,187,4315,climate change is a terrible quality hate,climate change terrible quality hate,climate change terrible quality hate,42,41,36,5
tweet_1395,top notch Climate Change! via @user,positive,Climate Change,2025-08-06 06:03:11,user_441,32,244,7443,top notch climate change! via,top notch climate change !,top notch climate change,35,29,24,4
tweet_1396,Apple is a worst purchase 👍,negative,Apple,2025-08-04 06:49:38,user_156,0,415,8761,apple is a worst purchase,apple worst purchase,apple worst purchase,27,25,20,3
tweet_1397,top notch Apple! 😍,positive,Apple,2025-08-05 10:41:45,user_383,92,199,5237,top notch apple!,top notch apple !,top notch apple,18,16,15,3
tweet_1398,Netflix is a complete failure 😢,negative,Netflix,2025-08-21 13:50:31,user_354,39,363,2844,netflix is a complete failure,netflix complete failure,netflix complete failure,31,29,24,3
tweet_1399,Microsoft is a frustrating experience agree?,negative,Microsoft,2025-08-17 03:55:53,user_439,89,438,8391,microsoft is a frustrating experience agree?,microsoft frustrating experience agree ?,microsoft frustrating experience agree,44,44,38,4
tweet_1400,top notch Climate Change! #trending,positive,Climate Change,2025-08-30 08:26:10,user_405,74,327,3571,top notch climate change! trending,top notch climate change ! trending,top notch climate change trending,35,34,33,5
tweet_1401,Tesla Model 3 is a pathetic #hashtag,negative,Tesla Model 3,2025-08-26 18:16:58,user_430,18,478,1540,tesla model 3 is a pathetic hashtag,tesla model 3 pathetic hashtag,tesla model pathetic hashtag,36,35,28,4
tweet_1402,iPhone 15 is acceptable #hate,neutral,iPhone 15,2025-08-06 19:26:41,user_312,46,449,4735,iphone 15 is acceptable hate,iphone 15 acceptable hate,iphone acceptable hate,29,28,22,3
tweet_1403,Amazon is a pathetic 👍,negative,Amazon,2025-08-31 02:51:24,user_169,97,1,7958,amazon is a pathetic,amazon pathetic,amazon pathetic,22,20,15,2
tweet_1404,amazing product Google! #hate,positive,Google,2025-08-05 12:02:04,user_43,24,486,1910,amazing product google! hate,amazing product google ! hate,amazing product google hate,29,28,27,4
tweet_1405,Netflix is a pathetic what do you think?,negative,Netflix,2025-08-21 04:35:17,user_471,55,75,6411,netflix is a pathetic what do you think?,netflix pathetic think ?,netflix pathetic think,40,40,22,3
tweet_1406,Amazon is a horrible 😢,negative,Amazon,2025-08-23 02:20:30,user_182,43,296,669,amazon is a horrible,amazon horrible,amazon horrible,22,20,15,2
tweet_1407,Apple is fair price thoughts?,neutral,Apple,2025-08-07 15:39:21,user_482,68,111,4882,apple is fair price thoughts?,apple fair price thoughts ?,apple fair price thought,29,29,24,4
tweet_1408,love this Climate Change! #hate,positive,Climate Change,2025-08-13 13:16:56,user_45,51,294,8645,love this climate change! hate,love climate change ! hate,love climate change hate,31,30,24,4
tweet_1409,incredible quality Amazon! check this out!,positive,Amazon,2025-08-09 02:39:42,user_58,53,102,167,incredible quality amazon! check this out!,incredible quality amazon ! check !,incredible quality amazon check,42,42,31,4
tweet_1410,Olympics 2024 is a regret buying #amazing,negative,Olympics 2024,2025-08-21 04:16:53,user_440,55,6,6609,olympics 2024 is a regret buying amazing,olympics 2024 regret buying amazing,olympics regret buying amazing,41,40,30,4
tweet_1411,iPhone 15 is typical 🔥,neutral,iPhone 15,2025-08-01 18:08:00,user_437,78,82,5262,iphone 15 is typical,iphone 15 typical,iphone typical,22,20,14,2
tweet_1412,excellent service Climate Change! omg,positive,Climate Change,2025-08-30 17:11:38,user_131,2,256,9464,excellent service climate change! omg,excellent service climate change ! omg,excellent service climate change omg,37,37,36,5
tweet_1413,ChatGPT is a waste of money #hate,negative,ChatGPT,2025-08-13 09:52:49,user_192,4,455,7354,chatgpt is a waste of money hate,chatgpt waste money hate,chatgpt waste money hate,33,32,24,4
tweet_1414,Amazon is a avoid this lol,negative,Amazon,2025-08-02 20:39:31,user_43,61,211,5837,amazon is a avoid this lol,amazon avoid lol,amazon avoid lol,26,26,16,3
tweet_1415,Microsoft is standard quality 👎,neutral,Microsoft,2025-08-30 07:43:03,user_30,12,204,6522,microsoft is standard quality,microsoft standard quality,microsoft standard quality,31,29,26,3
tweet_1416,Olympics 2024 is a broken 😢,negative,Olympics 2024,2025-08-31 05:03:05,user_468,40,56,5908,olympics 2024 is a broken,olympics 2024 broken,olympics broken,27,25,15,2
tweet_1417,ChatGPT is a terrible quality 😢,negative,ChatGPT,2025-08-30 22:37:34,user_403,16,111,7518,chatgpt is a terrible quality,chatgpt terrible quality,chatgpt terrible quality,31,29,24,3
tweet_1418,Microsoft is as expected #hate,neutral,Microsoft,2025-08-06 07:32:07,user_262,44,159,2621,microsoft is as expected hate,microsoft expected hate,microsoft expected hate,30,29,23,3
tweet_1419,Apple is a worst purchase 😍,negative,Apple,2025-08-01 22:47:17,user_218,66,156,847,apple is a worst purchase,apple worst purchase,apple worst purchase,27,25,20,3
tweet_1420,iPhone 15 is a avoid this 💯,negative,iPhone 15,2025-08-15 09:32:19,user_94,62,394,9098,iphone 15 is a avoid this,iphone 15 avoid,iphone avoid,27,25,12,2
tweet_1421,brilliant Amazon! 😍,positive,Amazon,2025-08-02 14:35:44,user_445,3,169,6918,brilliant amazon!,brilliant amazon !,brilliant amazon,19,17,16,2
tweet_1422,Netflix is a broken agree?,negative,Netflix,2025-08-06 10:10:09,user_460,4,283,2661,netflix is a broken agree?,netflix broken agree ?,netflix broken agree,26,26,20,3
tweet_1423,Olympics 2024 is a regret buying @mention,negative,Olympics 2024,2025-08-12 10:26:24,user_154,79,495,2933,olympics 2024 is a regret buying,olympics 2024 regret buying,olympics regret buying,41,32,22,3
tweet_1424,top notch Microsoft! #trending,positive,Microsoft,2025-08-18 22:50:36,user_348,70,35,1708,top notch microsoft! trending,top notch microsoft ! trending,top notch microsoft trending,30,29,28,4
tweet_1425,fantastic experience Climate Change! agree?,positive,Climate Change,2025-08-14 18:05:13,user_285,99,250,8582,fantastic experience climate change! agree?,fantastic experience climate change ! agree ?,fantastic experience climate change agree,43,43,41,5
tweet_1426,Google is a broken 😢,negative,Google,2025-08-30 23:06:13,user_94,12,327,1611,google is a broken,google broken,google broken,20,18,13,2
tweet_1427,Microsoft is moderate #amazing,neutral,Microsoft,2025-08-05 09:09:51,user_425,77,206,2376,microsoft is moderate amazing,microsoft moderate amazing,microsoft moderate amazing,30,29,26,3
tweet_1428,outstanding Climate Change! @mention,positive,Climate Change,2025-08-13 08:18:49,user_278,82,427,4218,outstanding climate change!,outstanding climate change !,outstanding climate change,36,27,26,3
tweet_1429,highly recommend Netflix! via @user,positive,Netflix,2025-08-10 14:09:30,user_152,33,249,834,highly recommend netflix! via,highly recommend netflix !,highly recommend netflix,35,29,24,3
tweet_1430,Tesla Model 3 is average product check this out!,neutral,Tesla Model 3,2025-08-23 21:08:54,user_32,93,203,6292,tesla model 3 is average product check this out!,tesla model 3 average product check !,tesla model average product check,48,48,33,5
tweet_1431,excellent service Netflix! #amazing,positive,Netflix,2025-08-19 04:58:57,user_385,2,69,8222,excellent service netflix! amazing,excellent service netflix ! amazing,excellent service netflix amazing,35,34,33,4
